author,comment,published_at,like_count
@rollynakamoto7343,Selamat bapak.. Kami segenap rakyat indonesia memberikan amanah kepada bapak  Prabowo  dan mas Gibran utk memimpin negara ini lbh baik..  Aamiin,2024-03-20T20:58:14Z,0
@tiyasputriani6428,jujur saya pendukung 03. tapi saya legowo dan saya percayakan bangsa ini kepada anda bapak prabowo. semoga anda bisa membuat indonesia maju dengan cara anda. tapi ijinkan saya untuk mengkritik anda bapak..apabila ada kebijakan yang tidak tepat atau hal yang merugikan saya dan rakyat 🙏🙏🙏🙏🙏 selamat kangge pak prabowo dan mas gibran. salam hormat dari saya. rakyat mu 🙏🙏🙏,2024-03-20T20:58:01Z,0
@totosuprianto9527,Selamat & sukses buat pa Prabowo & mas Gibran. Inilah pilihan rakyat indonesia,2024-03-20T20:57:55Z,0
@aroefaroef1427,❤❤❤🎉,2024-03-20T20:57:51Z,0
@2776jogja,"Semoga amanah dan bisa memenuhi harapan seluruh rakyat Indonesia... dipimpin pak Prabowo Indonesia mjd lebih maju , makmur dan menjadi negara yang kuat.",2024-03-20T20:57:50Z,0
@AhmadMaulana-bo7dh,Alhamdulilah .selamat bapak,2024-03-20T20:57:27Z,0
@vixryoxta1827,"3:51 Pemilu sudah selesai Sodaraku. 🤗 
Mari kita kembali bersatu.
Untuk INDONESIA semakin Maju 🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩
Semoga bisa Jauh lebih baik dari pemerintah sebelumnya Amiiin 🤲",2024-03-20T20:57:24Z,0
@yanuarakbar6600,Jaya jaya jaya,2024-03-20T20:57:05Z,0
@cherrymandolang3173,"PresidenKu ' Bapak Prabowo  Subianto , Wakil PresidenKu  Gibran RakaBumi Raka... Banyak Selamat 🙏🎉🇲🇨 1:43 ❤🇲🇨🎉❤🎉🙏",2024-03-20T20:57:02Z,0
@Ver-z4t,Amat rakyat yg mana eyang ..kmpung kami di agm  hutanya bpk bbat ...moga eyng sadr dan tobat .doa yg terzolimi dari keluarga yg anknya ngak tau di mana kuburnya ...,2024-03-20T20:56:50Z,0
@selfiyantisetianingrum1450,salam dari Ngawi Jawa Timur Indonesia merdeka,2024-03-20T20:56:44Z,0
@soerowidjoyo,Kalah juga legowo....🎉🎉🎉 Akhirnya menang,2024-03-20T20:56:39Z,0
@najwanahla1468,"berapa kali mencoba walaupun gagal 2 kali gak perna ada namanya menyerah the real mental baja, pak aku bangga bangettt sama baapk pak prabowo❤❤❤sehat trus ya pakkkk❤❤❤❤❤❤❤❤❤",2024-03-20T20:56:31Z,0
@mashurihuri2219,"Malu pak krn di sorot seluruh indonesia bahkan dunia,,  bahwa pemilu ini penuh kecurangan TSM,,  dulu sy bangga sm pak Wowo,,  tapi skrng sy kecewa,, krn dlm lingkaran orang2 koruptor,  serakah jabatan",2024-03-20T20:56:19Z,0
@vinoqyo97,Selamat Pak Prabowo,2024-03-20T20:56:17Z,0
@LindaLestari-e1d,Alhamdulillah komenan nya positif,2024-03-20T20:56:04Z,0
@flyterbang4596,"Pidato prabowo semakin kalem, terarah, berisi dan kompleks.👍👍",2024-03-20T20:55:25Z,0
@mieramir6682,"Petinggi2 coba tanya dilubuk hatimu benar menang secara jujur kah ,",2024-03-20T20:55:18Z,0
@r4oden,"Dari raut wajah keliatan tegang smua meskipun sudah  menang,,,",2024-03-20T20:55:17Z,0
@parmangopar6893,Alhamdulillah akhirnya Gusti memberikan jalan kelancaran Indonesia untuk kesejahteraan keadilan,2024-03-20T20:54:50Z,0
@romisudarmanto2989,Alhamdullillah🙏,2024-03-20T20:54:46Z,0
@bgjack260,Alhamdulillah Ganjar kalah suaranya paling dikit 😂😂 🤣,2024-03-20T20:54:39Z,1
@MuhammadKarmidi,Selamat buat bapak Prabowo smoga bisa menjalankannya dengan lancar aminnnn,2024-03-20T20:54:38Z,0
@maladi9211,Lanjutkan paslon No 02,2024-03-20T20:54:37Z,0
@zuariprimus3047,"Allah telah memilih menjadi pemimpin Indonesia pak Prabowo, semoga amanah",2024-03-20T20:54:09Z,0
@teguheriaditya,Oke Gas Oke Gas Prabowo Gibran Jadi PRESIDENT🔥,2024-03-20T20:54:08Z,1
@hardisaputravlogs7275,Hai netizen liat chanel anies seperti dengki g mnerima kklahan dan msi aj bilang curang dll g hbis pkir kok msi aj g mau ikhlas nrima kklahan g sperti p prabowo dlu kalah 2x ttp legowo mnerima kklahan dgn ikhlas.,2024-03-20T20:54:08Z,0
@zahramosthafavi4620,Prabowo hari ini adalah bukti bahwa sirkel pertemanan amat berpengaruh. Choose your friends wisely.,2024-03-20T20:54:00Z,0
@nimadesudani4684,Bravo Sang Jendral 🥰,2024-03-20T20:53:54Z,0
@yulhamhm4002,PRABOWO MEMANG DI HORMATI DI ASEAN ASIA/EROPA..BUKTI NYA MILITER/TENTARA KOPASUS TERBAIK KAMBOJA DI LATIH PRABOWO....,2024-03-20T20:53:45Z,0
@mukotibmukotib7896,"Ayoo pendukung 01,03, ikutlah berdoa utk paslon 02,,krn mau atau tdk beliau yg akan memimpin indonesia,,yesssss",2024-03-20T20:53:45Z,0
@chiwonkdinastycell4glte666,"salam sejahtera jendral 
jawabarat02",2024-03-20T20:53:39Z,0
@HasyimMujadi-d5q,"Mandat curang bangga, 
Rakyat yg mana, rakyat goib",2024-03-20T20:53:37Z,0
@AbdulWahid-ph8oe,Mandas sembako bansos blt dan yg lain menjijikan,2024-03-20T20:53:23Z,0
@skwskw9977,Puji dan syukur pilihanku menang,2024-03-20T20:53:19Z,0
@selfiyantisetianingrum1450,allkamdulillah pak Prabowo menang yesss,2024-03-20T20:53:11Z,0
@nurfinaa6406,"Ssdsrlah kalian bahwa laknat Allah pasti selalu menyertai nafas dan langkahmu sehari hari, jangan kalian kira Allah itu tidur pasti akan ada tindakan atau resiko yang kalian terima, ini hanya menyampaikan pesan Allah dalam firmannya",2024-03-20T20:53:07Z,0
@ckceritakehidupan4021,Selamaaaat bapak❤,2024-03-20T20:53:04Z,0
@setiohadi3019,Halo mbah Fahri😂,2024-03-20T20:52:59Z,0
@taufikcool8680,"Selamat pak Prabowo & mas Gibran semoga mjd pemimpin yg amanah,semoga bisa membawa Indonesia mjd lbh baik",2024-03-20T20:52:54Z,0
@usman4009,"Jember losss 80,% Prabowo menang telak",2024-03-20T20:52:53Z,0
@BAGJA-v3j,Prabowo ghibran.... Jateng hadir✌✌🇮🇩❤🙏,2024-03-20T20:52:50Z,0
@irmanali6198,Tugas kami telah selesai pak.. sekarang tugas bapak mensejahterakan kami rakyat Indonesia.. selamat yaaa pak.. ✌️🇲🇨🇲🇨,2024-03-20T20:52:44Z,109
@ilyaskuteng6852,Kok mukanya pada ragu semua ya,2024-03-20T20:52:34Z,0
@sutaramsaputro348,Smg amanah p jendral  aq pendukungmu stia,2024-03-20T20:52:27Z,0
@mamikhermanto5882,Ok gasss🎉🎉🎉,2024-03-20T20:52:23Z,0
@AhmadSaifudin-oh8es,Slamat pak smoga amanah lebih memikirkan rakyat kecil.. Lampung terutama pembangunan di lampung yg kurang layak untuk jalan jalan raya,2024-03-20T20:52:21Z,0
@tengkuharis9273,"saya gak ikutan..
cm ingin endingnya aja.
pd janji janjinya..
soal demokrasi..sy sdah tak percaya itu ada!
buat para masyrakat yg ada di bawah👇👇👇.sy pringatkan,jngn ada satu kata pun kluar dr mulutmu keluhan!",2024-03-20T20:52:15Z,0
@yonsmilenium3610,KEMENANGAN YG TIDAK MEMBANGGAKAN KARENA TERSELIP DOSA KASUS MK!!!!,2024-03-20T20:52:01Z,0
@saparidika9702,alhamdulillah menang 02..,2024-03-20T20:51:58Z,0
@tinesprangdewanti5453,Semoga bapak sehat2 selalu utk memimpin negara ini sampai ahir masa jabatan nya,2024-03-20T20:51:47Z,0
@rizalltv9621,Selamat bapak prabowo dan mas gibran 🎉🎉🎉,2024-03-20T20:51:38Z,1
@imamsulistiyo4414,Koalisi indonrsia maju. Mantap,2024-03-20T20:51:34Z,0
@MSS_IDID,MasyaAllah Taberokallah Alhamdulillah..selamat pk prabowo semoga indonesia damai tentram di tanganmu pak...salam sehat dari riyadh ❤❤❤,2024-03-20T20:51:30Z,9
@kayleo6444,Trima kasih cak lontong yg sudah membantu pak prabowo menang😂😂😂,2024-03-20T20:51:16Z,0
@zainularifin7233,"Slmt BPK pragib,smg amanah,Aamiin",2024-03-20T20:51:14Z,0
@ucyil1979,Alhamdulillah 😊😊,2024-03-20T20:50:52Z,0
@soibatul982,masyaAllAh Alhamdulillah,2024-03-20T20:50:48Z,0
@agusagus8521,Selamat pak prabowo jadi ptesiden republik indonesia yg ke 8,2024-03-20T20:50:45Z,0
@kusmihardi8864,Neekat,2024-03-20T20:50:43Z,0
@verairsanti8622,"Alhamdulillah 
Bapak Prabowo MENANG 🤲",2024-03-20T20:50:42Z,0
@kaillaazzahra1694,"Prabowo memang Sosok yg punya Jiwa leader terhebat diantara paslon ,bs merubah fahri hamzah tuh diblkngnya yg suka kritik kebijakan pemerintah 🎉🎉🎉🎉",2024-03-20T20:50:27Z,0
@Titoewawarta,"Anak anak abah yg sabar ya 
Kudu legowo 2029 nnti nyapres lagi abahnya..",2024-03-20T20:50:23Z,0
@kaskuskaskus2628,Mudah mudahan hutang indonesia tidak semakin bertambah ya,2024-03-20T20:50:15Z,0
@darlinamanik3627,"Alhamdulillah, selamat ya pak prabowo, semoga amanah",2024-03-20T20:50:14Z,0
@rusdiansyahjuhrie2856,"Saya dari Kutai Kartanegara : Selamat Bapak Prabowo, saya sudah 3kali  mendukung bapak yaitu 2014 2019 kalah, dan akhirnya di 2024 Bapak bisa menang juga... Rasanya Plong Sekali .....Alhamdulillah Ya Allah 🤲🤲🤲",2024-03-20T20:50:08Z,0
@muhammadricosetiawan9661,"Selamat Jenderal, penantian panjangmu telah membuahkan hasil. Semoga engkau kuat memikul beban baru, dan Alloh mudahkan semua langkahmu.",2024-03-20T20:49:56Z,0
@mohamadsulaeman190,Selamat buat pak Prabowo ❤🎉🎉 ❤,2024-03-20T20:49:55Z,0
@farhanalbasysyasyi4212,All inn,2024-03-20T20:49:40Z,0
@rahayusaid4257,Bapak di berikan mandat oleh KPU .. bukan rakyat Indonesia,2024-03-20T20:49:36Z,0
@BrotherPits,Tahniah Pak Prabowo dan Gibran..,2024-03-20T20:49:35Z,0
@rahayusaid4257,Proses pilpres belum selesai..masih panjang pak,2024-03-20T20:48:51Z,0
@Supriyanto-rv6fq,Selamat Bp Prabowo Subianto RI 1 2024 untuk Indonesia raya aman damai dan sejahtera Amin,2024-03-20T20:48:39Z,0
@serbaserbi5009,"Pak prabowo selamat, 
Pak tolong anaknya abah ada yg ODGJ pak",2024-03-20T20:48:36Z,0
@mafiajajananindonesia,"akhirnya pak... engkau pimpin negara ini
selamat untuk kita semua pak, berikan kami rakyat kebijakan kebijakan yang adil, berikan kami bukti nyata janji janji bapak...",2024-03-20T20:48:34Z,0
@Supardi-p7x,Selamat bpk prabowo❤❤❤❤❤,2024-03-20T20:48:32Z,0
@suhestirahayu9555,Alhamdulullah prabowo gibran ❤❤,2024-03-20T20:48:27Z,0
@Nursiati132,Amanah itu termasuk berkah atau musibah,2024-03-20T20:48:26Z,1
@andyqumoro9411,Selamat pak prabowo....sehat selalu.....pati menantimu untuk menormalisasi sungai supaya pertanian di pati segera terlaksana,2024-03-20T20:48:26Z,0
@chycahya6344,"Allahamdullilah,mudah mudahan bapak bisa amanah , bisa membawa negara Indonesia menjadi negara yang makmur , maju , sejahtera...",2024-03-20T20:48:24Z,0
@YanaSaiful,Semoga rakyat indonesia kedepan makmur,2024-03-20T20:48:05Z,0
@uanhermawan117,"Saya pilih Prabowo, orangnya baik,tegas ,berani .negara asingpun segen. Dan sudah kaya insyha Allah Indonesia emas akan tercapai Selamat PK Prabowo semoga sehat kedua pasangan ini.Aamiin",2024-03-20T20:48:01Z,0
@Sholikhin-rp4sq,Selamat untuk p prabowo semoga sukses membangon ri❤❤❤,2024-03-20T20:47:58Z,0
@masbrozidane5342,"Selamat Pak Prabowo dan Mas Gibran....semoga di beri kesehatan dan amanah di dalam mnjalankan tugas""nya.🇮🇩🇮🇩🇮🇩",2024-03-20T20:47:57Z,0
@azwar1224,Do'a dan Dukungan Selalu Buat PakPrabowo Dan  NKRI.🤲,2024-03-20T20:47:56Z,0
@rahayusaid4257,Selamat atas kemenangan KPU,2024-03-20T20:47:53Z,0
@Yulan334,All in 02...,2024-03-20T20:47:51Z,0
@Qu_Hidayat,🎉🎉nice,2024-03-20T20:47:28Z,0
@SalamAlam-sw9dc,Syukur alhamdudillah atas perjuangan pak probowo sudah 10 th allah belum memberikan kemenangan allah swt  sdah melangcarkan apa permintaan  sekarang mengabulkan doa bapak serta pengdukung termaksud sdah terjawab di 2024 bahwa sdah di takdir untuk menang amin rabbil amin merdeka,2024-03-20T20:47:27Z,0
@Yulan334,All in 02....,2024-03-20T20:47:23Z,0
@eriksadewa3320,Selamat ke pada bapak brabowo subianto saya pedukung setia,2024-03-20T20:47:18Z,0
@qolbynaqolby8936,Kita akan liat kejutan2 dari president terpilih... Pasti banyak kejutan... Wakkakakakaka,2024-03-20T20:47:17Z,0
@Formosa407,"🔥🌟🌟🌟🌟 H.PRABOWO SUBIANTO...KAMI SEKELUARGA IBU,BAPAK ,KAKAK2,BESERTA SAYA TELAH SETIA MENCOBLOS 3X..🤲AMANAH RAKYAT KAMI TITIPKAN",2024-03-20T20:47:14Z,0
@agusalfatinofficial7909,Selamat.... Alhamdulillah,2024-03-20T20:47:12Z,0
@muhreyhan6609,Itu dibelakang P. fahri Hamzah ya😅,2024-03-20T20:46:59Z,0
@AhmadAfnani-ko6ts,"Tuntas sudah pak perjuanganmu, 🎉🎉🎉",2024-03-20T20:46:43Z,0
@ahmadhori9985,"Alhamdulillah.... akhirnya pilihanku jadi pemenang , menang dengan mutlak... selamat bapak Prabowo Subianto dan mas Gibran",2024-03-20T20:46:32Z,54
@yunieka5704,Alhamdulillah Allah akan memenangkan yg benar bukan yg buat rusuh😊,2024-03-20T20:46:27Z,0
@bencikepalsuan7704,Bang yusril keren ...,2024-03-20T20:46:26Z,0
@HasbiSyaefulbadri,Cukup yg tampil Prabowo saja klo bisa,2024-03-20T20:46:24Z,0
@WongBagus55,Mandat ekuasaan boss bukan rakyat. Bansos membuat anda menang pilpres. Klo  bukan bantuan istana gak mungkin menang pilpres..😢😢 sedih rasanyaa,2024-03-20T20:46:23Z,0
@mediasuara31,Itu lambe nrocos mulu para medianya...,2024-03-20T20:46:23Z,1
@ramzankadyrovv,"Cukup kita dipecah belah .

Saatnya indonesia Maju",2024-03-20T20:46:21Z,0
@nupushayati3091,Sah.........,2024-03-20T20:46:15Z,0
@rahayusaid4257,Makan siang gratis di bulan puasa,2024-03-20T20:46:07Z,0
@suriatisinaga7199,Hasil. Curang,2024-03-20T20:46:04Z,0
@nenenksurya5077,"Yach tugas kita sudah selesai dlm mengawal suara ,Alhamdulillah berkat Rahmat Allah SWT PD akhirnya di tetep kan sebagai pemenang ,puji syukur atas kehadirat Allah semoga kedepannya Allah selalu membimbing beliau dan kita semua dlm lindungannya ,,,selamat Jendral selamat bertugas harapan rakyat mu berada dipundak mu ,,,selamat menuju Indonesia maju , okey gas 👍✌️👏👏👏🥰🥰",2024-03-20T20:46:03Z,0
@adechikal877,Siap jenderal laksanakan tugas mu dengan baik jujur dan penuh ihklas jangan sampai para pembenci mu memberontak sikat habis para koruptor. ❤✌,2024-03-20T20:45:37Z,0
@WaripFishHunter,Fahri Hamzah gak di salamin 😂,2024-03-20T20:45:11Z,0
@safayun5411,"Selamat pak prabowo semoga amanah, hati” dgn matahari kembar yg suka comot partai org 😂",2024-03-20T20:45:07Z,0
@DaarulKhoirot-sw5vm,"Gak sudi menyerahkan mandat kepada orang yg bukan ahlinya, tapi ahli kecurangan...",2024-03-20T20:44:43Z,0
@JIH4NSunghoon,"Alhamdulilah pak,sujud syukur atas kemenangan anda,Allah maha adil dan maha tahu andalah pemimpin yg dipilih oleh rakyat Indonesia ❤",2024-03-20T20:44:28Z,0
@doyiodoy723,"Bagi pendukung paslon yang lain yang kalah berbesar hatilah dan legowo.. . Kita doakan pemimpin kita yang baru ini bisa membawa indonesia lebih maju dan masyarakat lebih sejahtera tenang dan damai...

..
Jangan bikin huru hara dan keadaan yang gak kondusif",2024-03-20T20:44:24Z,0
@elymaya1516,ya allah terimakasih  🙏 terharu saya akhirnya  terkabul jg doaku 😭 shat selalu ya pak 😘dan amanah  dan bijak dlm memimpin 🙏👍😘😘😘😘,2024-03-20T20:44:21Z,0
@edwinendra186,Durjana...... Naik tahta,2024-03-20T20:44:16Z,0
@mardisayangibu7454,Selamat ya pak..semoga indonesia semakin jaya dan maju dipimpin oleh bpak.,2024-03-20T20:44:05Z,0
@wiwitwiwit9868,SELAMAT PRAGIP ATAS KEMENANGAN INI SELAMAT MENJALANKAN MANDAT RAKYAT DENGAN AMANAH🤲🤲🤲,2024-03-20T20:44:00Z,0
@stellykatili,Congrats buat Pak PS dan Gibran❤❤❤🎉🎉🎉,2024-03-20T20:43:46Z,0
@disacecilia1160,Alhamdulillah selamat bapakkk,2024-03-20T20:43:41Z,1
@tenriyanie6077,Keadilan akan mencari jalannya sendiri. Allah Maha Mengetahui kebenarannya.,2024-03-20T20:43:35Z,0
@anggacinta2398,"Setiap kali ak lihat BPK ,air mata ini menetes ,alhamndulillah penantian panjangku berhasil , mm oga BPK amanah Aamiin",2024-03-20T20:43:13Z,48
@ukhuwahislam,"Selamat kepada Bp Jend purn H Prabowo Subianto & Sdr Gibran RR sebagai RI1 dan RI2 2024-2029, semoga sukses dalam mengemban Amanat Rakyat. #❤Indonesia",2024-03-20T20:43:03Z,1
@muhamadlukhislukhis,👍👍👍👍👍👍😭😭😭😭😭😭 sungguh terharu,2024-03-20T20:42:58Z,0
@capucinogames3861,alhamdulilah perjuangan kita sampai disini pak,2024-03-20T20:42:47Z,0
@NoName-bt4vj,"Alhamdulillah selamat pak Prabowo dan mas Gibran yg terpilih menjadi pemimpin negeri ini, semoga Allah SWT selalu melindungi dan membimbing bapak dalam menjalankan tugasnya sebagai pemimpin negeri ini Aamiin ya Allah ya rabbal allamiin",2024-03-20T20:42:43Z,0
@chairaniverani4101,"Mandat yang mana wo???? 
Ente nyogok rakyat buat milih ente dengan kecurangan.",2024-03-20T20:42:25Z,0
@bowohatelosing5710,Ganjar rugi dong,2024-03-20T20:42:11Z,0
@AdeVismed,Akhirnya menang juga ya pak walaupun menang lewat ketidak jujuran..,2024-03-20T20:42:05Z,0
@tjahjousodo6778,"😢😢😢😢😢😢😢😢😢😢
Yaaaaaa Alloh SWT janjimu itu pasti benar  azapmu pasti ada Mulya di hadapan manusia,kelak esok hina di hadapan Alloh SWT 😢😢😢😢😢",2024-03-20T20:41:39Z,0
@indracr7371,Selamat jenderal tidak sia sia saya mendukung mu jenderal,2024-03-20T20:41:37Z,0
@Alimustakim-tz7un,Alhamdulillah.. Selamat pak prabowo,2024-03-20T20:41:31Z,0
@AjiJulian-mq6st,Kan anda akan menjabat sebentar apa bener pak ? 🤣😥,2024-03-20T20:41:22Z,0
@DAR-i1m,menyatu lha pak dengan ibu mantan biyar gak sendirian kalau lgi ad tugas kita mendukung itu,2024-03-20T20:41:20Z,0
@bambangyulianto3592,"Nikmatilah  Kecurangan , dan itu bukan  haknya , ibarat makan barang Haram , tunggu saja  waktunya  adzab Allah  yg akan ditimpakan.",2024-03-20T20:41:18Z,0
@bellanur5400,Buktikan ya,2024-03-20T20:41:15Z,0
@RidwanAbdullah-h1l,Nenek Banteng jangan kau menangis dan berduka.. nek.. 😅😅😅,2024-03-20T20:40:59Z,0
@RioEternal,Baru kali ini aku pilih PK bowo,2024-03-20T20:40:50Z,0
@musukotakoyaki4891,Selamet pak akhirnya bapak bisa napas lega mudah2an bapak amanah ya,2024-03-20T20:40:31Z,0
@kusnyonokusnyono7428,. Mantap,2024-03-20T20:40:03Z,0
@rinafitriana5942,Seneng bgt gw😢😢😢😢😢😢 semoga pak prabowo sehat selalu❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉,2024-03-20T20:39:54Z,0
@deviwulandari4171,❤❤❤,2024-03-20T20:39:38Z,1
@henricaniago5316,"kalian telah mengancur kan kebahagian harapan rakyat dan demokrasi Indonesia bergembira lah kalian dengan sakit nya hati sebahagian rakyat Indonesia,",2024-03-20T20:39:31Z,1
@suriatisinaga7199,Curang.  Ah,2024-03-20T20:39:28Z,0
@saputraaa05,👍,2024-03-20T20:39:28Z,0
@AdrianusFransiskus-t7g,"Tugas kami telah usai Jendral. Semoga bersama mas Gibran menjadikan Indonesia yang bermartabat, menuju Indonesia Emas tentunya. Semoga Amanah😇

Hormat🫡",2024-03-20T20:39:13Z,3
@kadarulloh905,AMIN❤,2024-03-20T20:39:03Z,0
@fridalisdewati9911,Selamat dan sukses prabowo gibran ..semoga amanah,2024-03-20T20:38:58Z,0
@yuditarsudi5628,"Smoga BP amanah,💪💪👍👍👍",2024-03-20T20:38:49Z,0
@aisyahn.widodo5792,"Selamat untuk pak Prabowo dan mas Gibran, semoga bisa amanah dalam membangun bangsa indonesia. 🇮🇩",2024-03-20T20:38:31Z,0
@muhammadhafizhadvi9455,"Capres wapres anak haram konstitusi

Indonesia resesi

Kembali 1998",2024-03-20T20:38:20Z,0
@FaisalAhmad-rg2kr,Bawa bawarakyat,2024-03-20T20:38:18Z,0
@musrifah838,❤❤❤,2024-03-20T20:38:13Z,0
@bangwil557,Congrats 🎉,2024-03-20T20:38:08Z,0
@adityawarman2754,Congrats Jendral🎉,2024-03-20T20:38:03Z,0
@AldiDita,Selamat bapak prabowo mas gibran akhir nya doa kami di kabulkan Allah 😇🙏👼,2024-03-20T20:37:59Z,0
@Agusagus-bk6gc,"Jangan bangga dulu, kami seluruh rakyat NORMAL, akan mencari OTAK kecurangan pemilu yg begitu menjijikkan.",2024-03-20T20:37:31Z,0
@revimega,"Prabowo yess, Gibran No.....",2024-03-20T20:37:16Z,0
@maswik-10,Semoga Indonesia maju,2024-03-20T20:37:15Z,0
@kianur2960,Selamat ya pak Prabowo... tolong dengar hari nurani kami yg memilih bapak.. jangan sampai Anis bapak masukkan dalam kabinet bapak...Anis itu manusia licik... nanti dia menusuk bapak dari belakang.. sudah cukup selama ini bapak di di kibulin,2024-03-20T20:37:13Z,0
@orangkalah3567,Insya Allah kalau soal amanah Prabowo bisa di percaya...tapi ga tahu dch para bawahan nya..,2024-03-20T20:36:55Z,0
@rafliimran7118,"Perjuangan tidak menghianati hasil,,,,semangat bapak Prabowo,,,kami garda Perisai Prabowo Sulawesi Selatan siap bersama bapak Prabowo selalu",2024-03-20T20:36:54Z,5
@Isad_Koo,🎉,2024-03-20T20:36:35Z,0
@AnitaOviana,Selamet pah parbowo  Gibran jadi persiden somaga amana buat rakyat sehat2 pah amin,2024-03-20T20:36:29Z,0
@nazmudin-zf2or,BANSOS,2024-03-20T20:36:17Z,0
@maswik-10,Semoga bermanfaat,2024-03-20T20:36:15Z,0
@adiwahyudin2677,"Puji syukur alhamdulilah, slamat buat pak prabowo & mas gibran, smoga kalian mengemban dng baik tugas yg diberikan rakyat indonesia. MERDEKA MERDEKA MERDEKA ❤❤❤",2024-03-20T20:36:14Z,7
@gustinyomansopian4072,"Selamat Pk.jendral semogga dgn kepemimpinan Bpk Prabowo Subianto Indonesia akan semakin Maju di dlm semua bidang, menuju Indonesia Emas..Aamiiinn Aamiiinnn yra..",2024-03-20T20:36:03Z,0
@henricaniago5316,"Prabowo tidak mewakili seluruh rakyat Indonesia,penuh dengan kecurangan dan rekayasa,",2024-03-20T20:35:55Z,0
@faisalhakim888,Macan asia,2024-03-20T20:35:49Z,0
@NikoFanesa,Selamat buat pak prabowo dn mas gibran.... Semoga jadi pemimpin yang amanah,2024-03-20T20:35:39Z,0
@yadi_h9157,Sayangi rakyatmu Pak,2024-03-20T20:35:14Z,0
@rudikurniawanrudi640,Gibrannya di mana ?,2024-03-20T20:35:07Z,0
@TUTKHMUN,Anak abah mana anak abah.. anak abah masuk gow😢😢😂,2024-03-20T20:34:47Z,0
@jemikusuma1715,alhamdulillahhh alhamdulillahh alhamdulillahhhh,2024-03-20T20:34:24Z,0
@kinurjatichannel911,Amiiin ya Allah 😊😊,2024-03-20T20:34:22Z,0
@mustariuyee7014,Selamat wo smpe sgitu'y pngen jd president....,2024-03-20T20:33:55Z,0
@shokibfaizin4848,Wakilnya kemana tu... Kok ngumpet😂😂😂😂,2024-03-20T20:33:51Z,0
@MuhlisMuhlis-vy4mq,Ya Alloh selamatkan negri ini dari bandit bandit negri ini  manusia munafik Aknatulloh semoga Alloh lenyapkan kalian dari moka bumi negri ini manusia gak punya malu gak punya moral gk beradap,2024-03-20T20:33:43Z,0
@SaePudin-i8m,Amin YAllah semoga Amanah pa prabowo memimpin negara indonesia❤,2024-03-20T20:33:41Z,0
@sejutapemuda,"ALL IN, MAKAN GRATIS KITA ❤",2024-03-20T20:33:38Z,0
@dhanieputra,Selamat JendraL sdh Terpilih Menjadi President 2024-2029 Tidak sia2 Saya Memilihmu JendraL.❤❤❤,2024-03-20T20:33:03Z,35
